iterations,cfg,sd_seed,guidance_rescale,f1_alg,f2,fitness_yolo
1.6605506464011135,3.8565594635777543,7287.180932027142,0.6679943360724353,0.1048,1.0,-0.1048
3.9038555577015934,13.386290446773614,1002.1293742074879,0.0921382420591722,-0.6383599042892456,3.0,0.6383599042892456
3.9038555577015934,13.386290446773614,1002.1293742074879,0.0921382420591722,-0.6383599042892456,3.0,0.6383599042892456
3.9038555577015934,13.386290446773614,1002.3707458795698,0.0921382420591722,-0.6383599042892456,3.0,0.6383599042892456
3.9038555577015934,13.386290446773614,1002.3707458795698,0.0921382420591722,-0.6383599042892456,3.0,0.6383599042892456
3.9038555577015934,13.386290446773614,1002.3707458795698,0.0921382420591722,-0.6383599042892456,3.0,0.6383599042892456
3.9038555577015934,13.386290446773614,1002.3707458795698,0.0921382420591722,-0.6383599042892456,3.0,0.6383599042892456
3.9038555577015934,13.386290446773614,1002.3707458795698,0.0921382420591722,-0.6383599042892456,3.0,0.6383599042892456
3.9038555577015934,13.386290446773614,1002.3707458795698,0.0921382420591722,-0.6383599042892456,3.0,0.6383599042892456
3.984306317422374,13.386290446773614,1002.3707458795698,0.0921382420591722,-0.6383599042892456,3.0,0.6383599042892456
3.984306317422374,13.386290446773614,1002.3707458795698,0.0921382420591722,-0.6383599042892456,3.0,0.6383599042892456
3.984306317422374,13.386290446773614,1002.3707458795698,0.0921382420591722,-0.6383599042892456,3.0,0.6383599042892456
