experiment_id,run_id,gen,n_pop,n_feasible,f1_min_feas,f2_min_feas,f1_mean_feas,f2_mean_feas,fitness_yolo_max_feas,fitness_yolo_mean_feas,ref_point_hv,hypervolume_feas
TV_sbx_polynomial_run01,1,0,30,24,-0.935352087020874,18.0,-0.516556496421496,54.5,0.935352087020874,0.516556496421496,"[0.0, 80]",53.559325098991394
TV_sbx_polynomial_run01,1,1,30,30,-0.935352087020874,18.0,-0.6172974477211635,38.6,0.935352087020874,0.6172974477211635,"[0.0, 80]",56.62304878234863
TV_sbx_polynomial_run01,1,2,30,30,-0.9386850595474243,16.0,-0.6686494161685308,28.533333333333335,0.9386850595474243,0.6686494161685308,"[0.0, 80]",59.08838993310928
TV_sbx_polynomial_run01,1,3,30,30,-0.9407125115394592,16.0,-0.7986496527989705,31.1,0.9407125115394592,0.7986496527989705,"[0.0, 80]",59.11903339624405
TV_sbx_polynomial_run01,1,4,30,30,-0.9457172751426697,10.0,-0.7856061259905497,27.866666666666667,0.9457172751426697,0.7856061259905497,"[0.0, 80]",62.009077072143555
TV_sbx_polynomial_run01,1,5,30,30,-0.9457172751426697,10.0,-0.736782185236613,26.5,0.9457172751426697,0.736782185236613,"[0.0, 80]",63.33426487445831
TV_sbx_polynomial_run01,1,6,30,30,-0.9557005167007446,10.0,-0.7458150168259938,23.733333333333334,0.9557005167007446,0.7458150168259938,"[0.0, 80]",64.0479907989502
TV_sbx_polynomial_run01,1,7,30,30,-0.9623336791992188,10.0,-0.7204392294088999,18.433333333333334,0.9623336791992188,0.7204392294088999,"[0.0, 80]",66.69353413581848
TV_sbx_polynomial_run01,1,8,30,30,-0.9672932624816895,9.0,-0.8095258931318919,18.166666666666668,0.9672932624816895,0.8095258931318919,"[0.0, 80]",67.67155474424362
TV_sbx_polynomial_run01,1,9,30,30,-0.9690733551979065,9.0,-0.8834270705779393,15.1,0.9690733551979065,0.8834270705779393,"[0.0, 80]",68.04726541042328
TV_sbx_polynomial_run01,1,10,30,30,-0.9690733551979065,9.0,-0.8646588951349259,13.066666666666666,0.9690733551979065,0.8646588951349259,"[0.0, 80]",68.16835314035416
TV_sbx_polynomial_run01,1,11,30,30,-0.9690733551979065,9.0,-0.8848389863967896,13.0,0.9690733551979065,0.8848389863967896,"[0.0, 80]",68.32234334945679
TV_sbx_polynomial_run01,1,12,30,30,-0.9690733551979065,7.0,-0.9012302875518798,12.8,0.9690733551979065,0.9012302875518798,"[0.0, 80]",69.77239954471588
TV_sbx_polynomial_run01,1,13,30,30,-0.9690733551979065,7.0,-0.8788255920012792,11.966666666666667,0.9690733551979065,0.8788255920012792,"[0.0, 80]",70.01500046253204
TV_sbx_polynomial_run01,1,14,30,30,-0.9715850353240967,6.0,-0.8741685688495636,12.033333333333333,0.9715850353240967,0.8741685688495636,"[0.0, 80]",70.75950336456299
