experiment_id,run_id,gen,n_pop,n_feasible,f1_min_feas,f2_min_feas,f1_mean_feas,f2_mean_feas,fitness_yolo_max_feas,fitness_yolo_mean_feas,ref_point_hv,hypervolume_feas
person_sbx_polynomial_run01,1,0,30,19,-0.904169499874115,8.0,-0.6102446239245566,64.15789473684211,0.904169499874115,0.6102446239245566,"[0.0, 80]",47.553977966308594
person_sbx_polynomial_run01,1,1,30,30,-0.904169499874115,8.0,-0.6685315847396851,55.333333333333336,0.904169499874115,0.6685315847396851,"[0.0, 80]",56.50629538297653
person_sbx_polynomial_run01,1,2,30,30,-0.904169499874115,6.0,-0.6993640144666036,43.6,0.904169499874115,0.6993640144666036,"[0.0, 80]",58.06912499666214
person_sbx_polynomial_run01,1,3,30,30,-0.9290952682495117,6.0,-0.6920806507269541,31.866666666666667,0.9290952682495117,0.6920806507269541,"[0.0, 80]",63.68863719701767
person_sbx_polynomial_run01,1,4,30,30,-0.9290952682495117,6.0,-0.7629831830660502,31.0,0.9290952682495117,0.7629831830660502,"[0.0, 80]",65.11626130342484
person_sbx_polynomial_run01,1,5,30,30,-0.9290952682495117,6.0,-0.7909690419832865,33.43333333333333,0.9290952682495117,0.7909690419832865,"[0.0, 80]",65.11626130342484
person_sbx_polynomial_run01,1,6,30,30,-0.9290952682495117,6.0,-0.8203597744305928,34.53333333333333,0.9290952682495117,0.8203597744305928,"[0.0, 80]",65.11626130342484
person_sbx_polynomial_run01,1,7,30,30,-0.9290952682495117,6.0,-0.8483389735221862,36.2,0.9290952682495117,0.8483389735221862,"[0.0, 80]",65.38934063911438
person_sbx_polynomial_run01,1,8,30,30,-0.9292081594467163,6.0,-0.8757636109987895,40.666666666666664,0.9292081594467163,0.8757636109987895,"[0.0, 80]",65.3943937420845
person_sbx_polynomial_run01,1,9,30,30,-0.9315069913864136,6.0,-0.8813177168369293,41.7,0.9315069913864136,0.8813177168369293,"[0.0, 80]",65.70372396707535
person_sbx_polynomial_run01,1,10,30,30,-0.9315069913864136,6.0,-0.885407974322637,41.5,0.9315069913864136,0.885407974322637,"[0.0, 80]",65.72045916318893
person_sbx_polynomial_run01,1,11,30,30,-0.9315069913864136,6.0,-0.8880475838979085,40.43333333333333,0.9315069913864136,0.8880475838979085,"[0.0, 80]",66.88947355747223
person_sbx_polynomial_run01,1,12,30,30,-0.9319131970405579,3.0,-0.866745321949323,39.166666666666664,0.9319131970405579,0.866745321949323,"[0.0, 80]",67.64255711436272
person_sbx_polynomial_run01,1,13,30,30,-0.9319131970405579,3.0,-0.8682017475366592,39.1,0.9319131970405579,0.8682017475366592,"[0.0, 80]",67.64255711436272
person_sbx_polynomial_run01,1,14,30,30,-0.9319131970405579,3.0,-0.861976100007693,40.13333333333333,0.9319131970405579,0.861976100007693,"[0.0, 80]",68.07982301712036
person_sbx_polynomial_run01,1,15,30,30,-0.9319131970405579,3.0,-0.8641356041034063,40.36666666666667,0.9319131970405579,0.8641356041034063,"[0.0, 80]",68.38640880584717
person_sbx_polynomial_run01,1,16,30,30,-0.9319131970405579,3.0,-0.8511746605237325,38.53333333333333,0.9319131970405579,0.8511746605237325,"[0.0, 80]",68.57663744688034
person_sbx_polynomial_run01,1,17,30,30,-0.9319131970405579,3.0,-0.8196895788113276,34.733333333333334,0.9319131970405579,0.8196895788113276,"[0.0, 80]",68.61953294277191
person_sbx_polynomial_run01,1,18,30,30,-0.9319131970405579,3.0,-0.8277500897645951,34.833333333333336,0.9319131970405579,0.8277500897645951,"[0.0, 80]",68.80035647749901
person_sbx_polynomial_run01,1,19,30,30,-0.9319131970405579,3.0,-0.8198403100172679,32.333333333333336,0.9319131970405579,0.8198403100172679,"[0.0, 80]",68.80035647749901
person_sbx_polynomial_run01,1,20,30,30,-0.9328104853630066,3.0,-0.8279970735311508,33.6,0.9328104853630066,0.8279970735311508,"[0.0, 80]",68.8044505417347
person_sbx_polynomial_run01,1,21,30,30,-0.9328104853630066,3.0,-0.8329223662614822,32.8,0.9328104853630066,0.8329223662614822,"[0.0, 80]",69.0340841114521
person_sbx_polynomial_run01,1,22,30,30,-0.9328104853630066,3.0,-0.8160280793905258,31.966666666666665,0.9328104853630066,0.8160280793905258,"[0.0, 80]",69.0340841114521
person_sbx_polynomial_run01,1,23,30,30,-0.9339496493339539,3.0,-0.8398420244455338,36.43333333333333,0.9339496493339539,0.8398420244455338,"[0.0, 80]",69.12819543480873
person_sbx_polynomial_run01,1,24,30,30,-0.9339496493339539,3.0,-0.8566481580336889,37.0,0.9339496493339539,0.8566481580336889,"[0.0, 80]",69.14333114027977
person_sbx_polynomial_run01,1,25,30,30,-0.934401273727417,3.0,-0.8643507967392604,37.666666666666664,0.934401273727417,0.8643507967392604,"[0.0, 80]",69.14333114027977
person_sbx_polynomial_run01,1,26,30,30,-0.9388649463653564,3.0,-0.8703851670026779,37.53333333333333,0.9388649463653564,0.8703851670026779,"[0.0, 80]",69.36823615431786
person_sbx_polynomial_run01,1,27,30,30,-0.9388649463653564,3.0,-0.8666330228249232,37.86666666666667,0.9388649463653564,0.8666330228249232,"[0.0, 80]",69.53397217392921
person_sbx_polynomial_run01,1,28,30,30,-0.9388649463653564,3.0,-0.8737238556146621,40.4,0.9388649463653564,0.8737238556146621,"[0.0, 80]",69.53397217392921
person_sbx_polynomial_run01,1,29,30,30,-0.9388649463653564,3.0,-0.8545204738775889,39.6,0.9388649463653564,0.8545204738775889,"[0.0, 80]",69.80333760380745
