experiment_id,run_id,gen,n_pop,n_feasible,f1_min_feas,f2_min_feas,f1_mean_feas,f2_mean_feas,fitness_yolo_max_feas,fitness_yolo_mean_feas,ref_point_hv,hypervolume_feas
car_sbx_polynomial_run01,1,0,30,25,-0.934705376625061,3.0,-0.633579763174057,48.08,0.934705376625061,0.633579763174057,"[0.0, 80]",59.27865916490555
car_sbx_polynomial_run01,1,1,30,30,-0.9349768161773682,3.0,-0.7182755440473556,32.86666666666667,0.9349768161773682,0.7182755440473556,"[0.0, 80]",62.3685627579689
car_sbx_polynomial_run01,1,2,30,30,-0.9349768161773682,3.0,-0.7353881845871607,29.233333333333334,0.9349768161773682,0.7353881845871607,"[0.0, 80]",63.44469889998436
car_sbx_polynomial_run01,1,3,30,30,-0.9431162476539612,3.0,-0.8093289981285731,30.333333333333332,0.9431162476539612,0.8093289981285731,"[0.0, 80]",64.98942604660988
car_sbx_polynomial_run01,1,4,30,30,-0.9431162476539612,3.0,-0.8180478264888128,28.733333333333334,0.9431162476539612,0.8180478264888128,"[0.0, 80]",66.87580865621567
car_sbx_polynomial_run01,1,5,30,30,-0.9431162476539612,3.0,-0.8031030476093293,28.0,0.9431162476539612,0.8031030476093293,"[0.0, 80]",68.05354398488998
car_sbx_polynomial_run01,1,6,30,30,-0.9501949548721313,3.0,-0.7762753049532573,28.266666666666666,0.9501949548721313,0.7762753049532573,"[0.0, 80]",69.91053915023804
car_sbx_polynomial_run01,1,7,30,30,-0.9501949548721313,3.0,-0.7934894035259883,26.633333333333333,0.9501949548721313,0.7934894035259883,"[0.0, 80]",70.12152856588364
car_sbx_polynomial_run01,1,8,30,30,-0.9501949548721313,3.0,-0.8329781293869019,27.366666666666667,0.9501949548721313,0.8329781293869019,"[0.0, 80]",70.13665586709976
car_sbx_polynomial_run01,1,9,30,30,-0.9501949548721313,3.0,-0.8252780596415202,23.133333333333333,0.9501949548721313,0.8252780596415202,"[0.0, 80]",70.16615110635757
car_sbx_polynomial_run01,1,10,30,30,-0.9502899050712585,3.0,-0.7962714453538259,21.866666666666667,0.9502899050712585,0.7962714453538259,"[0.0, 80]",70.19765132665634
car_sbx_polynomial_run01,1,11,30,30,-0.9505624175071716,3.0,-0.8121707677841187,20.466666666666665,0.9505624175071716,0.8121707677841187,"[0.0, 80]",70.65199136734009
car_sbx_polynomial_run01,1,12,30,30,-0.9505624175071716,3.0,-0.8239449004332224,20.3,0.9505624175071716,0.8239449004332224,"[0.0, 80]",70.72842156887054
car_sbx_polynomial_run01,1,13,30,30,-0.9505624175071716,3.0,-0.8367526610692342,18.733333333333334,0.9505624175071716,0.8367526610692342,"[0.0, 80]",70.74729019403458
car_sbx_polynomial_run01,1,14,30,30,-0.9506009221076965,3.0,-0.835157968600591,20.366666666666667,0.9506009221076965,0.835157968600591,"[0.0, 80]",70.74882060289383
car_sbx_polynomial_run01,1,15,30,30,-0.9506009221076965,3.0,-0.8349709014097849,18.5,0.9506009221076965,0.8349709014097849,"[0.0, 80]",70.75753563642502
car_sbx_polynomial_run01,1,16,30,30,-0.9506009221076965,3.0,-0.8436073819796245,20.4,0.9506009221076965,0.8436073819796245,"[0.0, 80]",70.97037416696548
car_sbx_polynomial_run01,1,17,30,30,-0.9506009221076965,3.0,-0.8338316162427266,18.633333333333333,0.9506009221076965,0.8338316162427266,"[0.0, 80]",70.97037416696548
car_sbx_polynomial_run01,1,18,30,30,-0.9506009221076965,3.0,-0.8376614610354106,20.466666666666665,0.9506009221076965,0.8376614610354106,"[0.0, 80]",71.10164058208466
car_sbx_polynomial_run01,1,19,30,30,-0.9507718682289124,3.0,-0.8391838471094767,20.466666666666665,0.9507718682289124,0.8391838471094767,"[0.0, 80]",71.10403382778168
car_sbx_polynomial_run01,1,20,30,30,-0.9507718682289124,3.0,-0.8536412398020427,22.466666666666665,0.9507718682289124,0.8536412398020427,"[0.0, 80]",71.16584074497223
car_sbx_polynomial_run01,1,21,30,30,-0.9507718682289124,3.0,-0.8455617984135946,20.466666666666665,0.9507718682289124,0.8455617984135946,"[0.0, 80]",71.22946810722351
car_sbx_polynomial_run01,1,22,30,30,-0.9507718682289124,3.0,-0.8463854153951009,20.566666666666666,0.9507718682289124,0.8463854153951009,"[0.0, 80]",71.22946810722351
car_sbx_polynomial_run01,1,23,30,30,-0.9507718682289124,3.0,-0.8412389854590098,18.5,0.9507718682289124,0.8412389854590098,"[0.0, 80]",71.30482125282288
car_sbx_polynomial_run01,1,24,30,30,-0.9507718682289124,3.0,-0.8426640172799428,18.5,0.9507718682289124,0.8426640172799428,"[0.0, 80]",71.30482125282288
car_sbx_polynomial_run01,1,25,30,30,-0.9507718682289124,3.0,-0.817463618516922,17.7,0.9507718682289124,0.817463618516922,"[0.0, 80]",71.34403306245804
car_sbx_polynomial_run01,1,26,30,30,-0.9507718682289124,3.0,-0.826017286380132,17.7,0.9507718682289124,0.826017286380132,"[0.0, 80]",71.42684215307236
car_sbx_polynomial_run01,1,27,30,30,-0.9507718682289124,3.0,-0.8226447423299154,17.5,0.9507718682289124,0.8226447423299154,"[0.0, 80]",71.43009465932846
car_sbx_polynomial_run01,1,28,30,30,-0.9507718682289124,3.0,-0.8295433759689331,19.466666666666665,0.9507718682289124,0.8295433759689331,"[0.0, 80]",71.67963314056396
car_sbx_polynomial_run01,1,29,30,30,-0.9507718682289124,3.0,-0.830693765481313,19.5,0.9507718682289124,0.830693765481313,"[0.0, 80]",71.68977189064026
