iterations,cfg,sd_seed,guidance_rescale,f1_alg,f2,fitness_yolo
24.601923192166392,15.888187350288252,5302.351771777515,0.15901216407967741,-0.9609266519546509,24.0,0.9609266519546509
15.61340435446424,17.058429166829704,6421.29647416175,0.1581700199666551,-0.9406855702400208,15.0,0.9406855702400208
26.770894110948063,16.70227573844428,5302.344830816381,0.12124860234685005,-0.9750305414199829,26.0,0.9750305414199829
26.756817190227448,16.70227573844428,5302.344830816381,0.12124860234685005,-0.9750305414199829,26.0,0.9750305414199829
16.447045879798402,16.70227573844428,6421.324852062937,0.12124860234685005,-0.9578573107719421,16.0,0.9578573107719421
25.96461943131611,17.05854703452471,5302.316452915193,0.1581700199666551,-0.9639267325401306,25.0,0.9639267325401306
24.603979970727288,15.888187350288252,5302.351771777515,0.15901216407967741,-0.9609266519546509,24.0,0.9609266519546509
26.757408928657586,16.70227573844428,5302.344830816381,0.12124860234685005,-0.9750305414199829,26.0,0.9750305414199829
12.345788246499293,17.06002636085396,6421.29647416175,0.14269726237153088,-0.9072983860969543,12.0,0.9072983860969543
24.601744066062704,15.888187350288252,5302.351771777515,0.15901216407967741,-0.9609266519546509,24.0,0.9609266519546509
16.399387385430032,16.70227573844428,6421.324852062937,0.12124860234685005,-0.9578573107719421,16.0,0.9578573107719421
3.396101878018678,16.708557950858683,6840.24543032913,0.12413417556747704,-0.8826792240142822,3.0,0.8826792240142822
14.260607023573506,17.052704816592282,6421.324852062937,0.12138787904434795,-0.9403858780860901,14.0,0.9403858780860901
26.22683060172187,16.70227573844428,5302.344830816381,0.12124860234685005,-0.9750305414199829,26.0,0.9750305414199829
