iterations,cfg,sd_seed,guidance_rescale,f1_alg,f2,fitness_yolo
5.052241762811232,3.1830050701680435,1152.3543731261668,0.5495899980864412,-0.9053449630737305,5.0,0.9053449630737305
50.4728379324624,4.568704526159369,1127.6524494785967,0.6442642483901874,-0.9622160196304321,50.0,0.9622160196304321
5.052241762811232,3.1830050701680435,1152.3390918678558,0.5495899980864412,-0.9053449630737305,5.0,0.9053449630737305
8.331973273317661,3.74690408637136,1101.3962435899996,0.32961126668757357,-0.9532431960105896,8.0,0.9532431960105896
13.312403113952604,4.568824568388231,1101.4138262788729,0.6450493589340357,-0.9590780735015869,13.0,0.9590780735015869
3.636047872151824,5.066406199450308,1495.988418966339,0.5498595530709588,-0.5285764336585999,3.0,0.5285764336585999
7.673914955384388,3.8117725830817135,1101.3988094017427,0.33718355641288955,-0.9450352191925049,7.0,0.9450352191925049
90.00871724478459,5.042486504785501,1127.6524494785967,0.5211340533240765,-0.9626168608665466,90.0,0.9626168608665466
5.145869773720703,3.1830050701680435,1152.3390918678558,0.5495899980864412,-0.9053449630737305,5.0,0.9053449630737305
8.33955665557535,3.74690408637136,1101.3962435899996,0.32961126668757357,-0.9532431960105896,8.0,0.9532431960105896
4.355574685367268,5.07874379030788,1470.8723948157956,0.5104912551662336,-0.9043295383453369,4.0,0.9043295383453369
